rank,book,chapter,verse,word_count,char_count,char_aggregate,word_aggregate
873,1,30,42,0,0,0,0
874,1,30,43,0,0,0,0
875,1,31,1,0,0,0,0
876,1,31,2,0,0,0,0
877,1,31,3,0,0,0,0
878,1,31,4,0,0,0,0
879,1,31,5,0,0,0,0
880,1,31,6,0,0,0,0
881,1,31,7,0,0,0,0
882,1,31,8,0,0,0,0
883,1,31,9,0,0,0,0
884,1,31,10,0,0,0,0
885,1,31,11,0,0,0,0
886,1,31,12,0,0,0,0
887,1,31,13,0,0,0,0
888,1,31,14,0,0,0,0
889,1,31,15,0,0,0,0
890,1,31,16,0,0,0,0
891,1,31,17,0,0,0,0
892,1,31,18,0,0,0,0
893,1,31,19,0,0,0,0
894,1,31,20,0,0,0,0
895,1,31,21,0,0,0,0
896,1,31,22,0,0,0,0
897,1,31,23,0,0,0,0
898,1,31,24,0,0,0,0
899,1,31,25,0,0,0,0
900,1,31,26,0,0,0,0
901,1,31,27,0,0,0,0
902,1,31,28,0,0,0,0
903,1,31,29,0,0,0,0
904,1,31,30,0,0,0,0
905,1,31,31,0,0,0,0
906,1,31,32,0,0,0,0
907,1,31,33,0,0,0,0
908,1,31,34,0,0,0,0
909,1,31,35,0,0,0,0
910,1,31,36,0,0,0,0
911,1,31,37,0,0,0,0
912,1,31,38,0,0,0,0
913,1,31,39,0,0,0,0
914,1,31,40,0,0,0,0
915,1,31,41,0,0,0,0
916,1,31,42,0,0,0,0
917,1,31,43,0,0,0,0
918,1,31,44,0,0,0,0
919,1,31,45,0,0,0,0
920,1,31,46,0,0,0,0
921,1,31,47,0,0,0,0
922,1,31,48,0,0,0,0
923,1,31,49,0,0,0,0
924,1,31,50,0,0,0,0
925,1,31,51,0,0,0,0
926,1,31,52,0,0,0,0
927,1,31,53,0,0,0,0
928,1,31,54,0,0,0,0
929,1,32,1,0,0,0,0
930,1,32,2,0,0,0,0
931,1,32,3,0,0,0,0
932,1,32,4,0,0,0,0
933,1,32,5,0,0,0,0
934,1,32,6,0,0,0,0
935,1,32,7,0,0,0,0
936,1,32,8,0,0,0,0
937,1,32,9,0,0,0,0
938,1,32,10,0,0,0,0
939,1,32,11,0,0,0,0
940,1,32,12,0,0,0,0
941,1,32,13,0,0,0,0
942,1,32,14,0,0,0,0
943,1,32,15,0,0,0,0
944,1,32,16,0,0,0,0
945,1,32,17,0,0,0,0
946,1,32,18,0,0,0,0
947,1,32,19,0,0,0,0
948,1,32,20,0,0,0,0
949,1,32,21,0,0,0,0
950,1,32,22,0,0,0,0
951,1,32,23,0,0,0,0
952,1,32,24,0,0,0,0
953,1,32,25,0,0,0,0
954,1,32,26,0,0,0,0
955,1,32,27,0,0,0,0
956,1,32,28,0,0,0,0
957,1,32,29,0,0,0,0
958,1,32,30,0,0,0,0
959,1,32,31,0,0,0,0
960,1,32,32,0,0,0,0
961,1,32,33,0,0,0,0
962,1,33,1,0,0,0,0
963,1,33,2,0,0,0,0
964,1,33,3,0,0,0,0
965,1,33,4,0,0,0,0
966,1,33,5,0,0,0,0
967,1,33,6,0,0,0,0
968,1,33,7,0,0,0,0
969,1,33,8,0,0,0,0
970,1,33,9,0,0,0,0
971,1,33,10,0,0,0,0
972,1,33,11,0,0,0,0
973,1,33,12,0,0,0,0
974,1,33,13,0,0,0,0
975,1,33,14,0,0,0,0
976,1,33,15,0,0,0,0
977,1,33,16,0,0,0,0
978,1,33,17,0,0,0,0
979,1,33,18,0,0,0,0
980,1,33,19,0,0,0,0
981,1,33,20,0,0,0,0
982,1,34,1,0,0,0,0
983,1,34,2,0,0,0,0
984,1,34,3,0,0,0,0
985,1,34,4,0,0,0,0
986,1,34,5,0,0,0,0
987,1,34,6,0,0,0,0
988,1,34,7,0,0,0,0
989,1,34,8,0,0,0,0
990,1,34,9,0,0,0,0
991,1,34,10,0,0,0,0
992,1,34,11,0,0,0,0
993,1,34,12,0,0,0,0
994,1,34,13,0,0,0,0
995,1,34,14,0,0,0,0
996,1,34,15,0,0,0,0
997,1,34,16,0,0,0,0
998,1,34,17,0,0,0,0
999,1,34,18,0,0,0,0
1000,1,34,19,0,0,0,0
1001,1,34,20,0,0,0,0
1002,1,34,21,0,0,0,0
1003,1,34,22,0,0,0,0
1004,1,34,23,0,0,0,0
1005,1,34,24,0,0,0,0
1006,1,34,25,0,0,0,0
1007,1,34,26,0,0,0,0
1008,1,34,27,0,0,0,0
1009,1,34,28,0,0,0,0
1010,1,34,29,0,0,0,0
1011,1,34,30,0,0,0,0
1012,1,34,31,0,0,0,0
1013,1,35,1,0,0,0,0
1014,1,35,2,0,0,0,0
1015,1,35,3,0,0,0,0
1016,1,35,4,0,0,0,0
1017,1,35,5,0,0,0,0
1018,1,35,6,0,0,0,0
1019,1,35,7,0,0,0,0
1020,1,35,8,0,0,0,0
1021,1,35,9,0,0,0,0
1022,1,35,10,0,0,0,0
1023,1,35,11,0,0,0,0
1024,1,35,12,0,0,0,0
1025,1,35,13,0,0,0,0
1026,1,35,14,0,0,0,0
1027,1,35,15,0,0,0,0
1028,1,35,16,0,0,0,0
1029,1,35,17,0,0,0,0
1030,1,35,18,0,0,0,0
1031,1,35,19,0,0,0,0
1032,1,35,20,0,0,0,0
1033,1,35,21,0,0,0,0
1034,1,35,22,0,0,0,0
1035,1,35,23,0,0,0,0
1036,1,35,24,0,0,0,0
1037,1,35,25,0,0,0,0
1038,1,35,26,0,0,0,0
1039,1,35,27,0,0,0,0
1040,1,35,28,0,0,0,0
1041,1,35,29,0,0,0,0
1042,1,36,1,0,0,0,0
1043,1,36,2,0,0,0,0
1044,1,36,3,0,0,0,0
1045,1,36,4,0,0,0,0
1046,1,36,5,0,0,0,0
1047,1,36,6,0,0,0,0
1048,1,36,7,0,0,0,0
1049,1,36,8,0,0,0,0
1050,1,36,9,0,0,0,0
1051,1,36,10,0,0,0,0
1052,1,36,11,0,0,0,0
1053,1,36,12,0,0,0,0
1054,1,36,13,0,0,0,0
1055,1,36,14,0,0,0,0
1056,1,36,15,0,0,0,0
1057,1,36,16,0,0,0,0
1058,1,36,17,0,0,0,0
1059,1,36,18,0,0,0,0
1060,1,36,19,0,0,0,0
1061,1,36,20,0,0,0,0
1062,1,36,21,0,0,0,0
1063,1,36,22,0,0,0,0
1064,1,36,23,0,0,0,0
1065,1,36,24,0,0,0,0
1066,1,36,25,0,0,0,0
1067,1,36,26,0,0,0,0
1068,1,36,27,0,0,0,0
1069,1,36,28,0,0,0,0
1070,1,36,29,0,0,0,0
1071,1,36,30,0,0,0,0
1072,1,36,31,0,0,0,0
1073,1,36,32,0,0,0,0
1074,1,36,33,0,0,0,0
1075,1,36,34,0,0,0,0
1076,1,36,35,0,0,0,0
1077,1,36,36,0,0,0,0
1078,1,36,37,0,0,0,0
1079,1,36,38,0,0,0,0
1080,1,36,39,0,0,0,0
1081,1,36,40,0,0,0,0
1082,1,36,41,0,0,0,0
1083,1,36,42,0,0,0,0
1084,1,36,43,0,0,0,0
1085,1,37,1,0,0,0,0
1086,1,37,2,0,0,0,0
1087,1,37,3,0,0,0,0
1088,1,37,4,0,0,0,0
1089,1,37,5,0,0,0,0
1090,1,37,6,0,0,0,0
1091,1,37,7,0,0,0,0
1092,1,37,8,0,0,0,0
1093,1,37,9,0,0,0,0
1094,1,37,10,0,0,0,0
1095,1,37,11,0,0,0,0
1096,1,37,12,0,0,0,0
1097,1,37,13,0,0,0,0
1098,1,37,14,0,0,0,0
1099,1,37,15,0,0,0,0
1100,1,37,16,0,0,0,0
1101,1,37,17,0,0,0,0
1102,1,37,18,0,0,0,0
1103,1,37,19,0,0,0,0
1104,1,37,20,0,0,0,0
1105,1,37,21,0,0,0,0
1106,1,37,22,0,0,0,0
1107,1,37,23,0,0,0,0
1108,1,37,24,0,0,0,0
1109,1,37,25,0,0,0,0
1110,1,37,26,0,0,0,0
1111,1,37,27,0,0,0,0
1112,1,37,28,0,0,0,0
1113,1,37,29,0,0,0,0
1114,1,37,30,0,0,0,0
1115,1,37,31,0,0,0,0
1116,1,37,32,0,0,0,0
1117,1,37,33,0,0,0,0
1118,1,37,34,0,0,0,0
1119,1,37,35,0,0,0,0
1120,1,37,36,0,0,0,0
1121,1,38,1,0,0,0,0
1122,1,38,2,0,0,0,0
1123,1,38,3,0,0,0,0
1124,1,38,4,0,0,0,0
1125,1,38,5,0,0,0,0
1126,1,38,6,0,0,0,0
1127,1,38,7,0,0,0,0
1128,1,38,8,0,0,0,0
1129,1,38,9,0,0,0,0
1130,1,38,10,0,0,0,0
1131,1,38,11,0,0,0,0
1132,1,38,12,0,0,0,0
1133,1,38,13,0,0,0,0
1134,1,38,14,0,0,0,0
1135,1,38,15,0,0,0,0
1136,1,38,16,0,0,0,0
1137,1,38,17,0,0,0,0
1138,1,38,18,0,0,0,0
1139,1,38,19,0,0,0,0
1140,1,38,20,0,0,0,0
1141,1,38,21,0,0,0,0
1142,1,38,22,0,0,0,0
1143,1,38,23,0,0,0,0
1144,1,38,24,0,0,0,0
1145,1,38,25,0,0,0,0
1146,1,38,26,0,0,0,0
1147,1,38,27,0,0,0,0
1148,1,38,28,0,0,0,0
1149,1,38,29,0,0,0,0
1150,1,38,30,0,0,0,0
1151,1,39,1,0,0,0,0
1152,1,39,2,0,0,0,0
1153,1,39,3,0,0,0,0
1154,1,39,4,0,0,0,0
1155,1,39,5,0,0,0,0
1156,1,39,6,0,0,0,0
1157,1,39,7,0,0,0,0
1158,1,39,8,0,0,0,0
1159,1,39,9,0,0,0,0
1160,1,39,10,0,0,0,0
1161,1,39,11,0,0,0,0
1162,1,39,12,0,0,0,0
1163,1,39,13,0,0,0,0
1164,1,39,14,0,0,0,0
1165,1,39,15,0,0,0,0
1166,1,39,16,0,0,0,0
1167,1,39,17,0,0,0,0
1168,1,39,18,0,0,0,0
1169,1,39,19,0,0,0,0
1170,1,39,20,0,0,0,0
1171,1,39,21,0,0,0,0
1172,1,39,22,0,0,0,0
1173,1,39,23,0,0,0,0
1174,1,40,1,0,0,0,0
1175,1,40,2,0,0,0,0
1176,1,40,3,0,0,0,0
1177,1,40,4,0,0,0,0
1178,1,40,5,0,0,0,0
1179,1,40,6,0,0,0,0
1180,1,40,7,0,0,0,0
1181,1,40,8,0,0,0,0
1182,1,40,9,0,0,0,0
1183,1,40,10,0,0,0,0
1184,1,40,11,0,0,0,0
1185,1,40,12,0,0,0,0
1186,1,40,13,0,0,0,0
1187,1,40,14,0,0,0,0
1188,1,40,15,0,0,0,0
1189,1,40,16,0,0,0,0
1190,1,40,17,0,0,0,0
1191,1,40,18,0,0,0,0
1192,1,40,19,0,0,0,0
1193,1,40,20,0,0,0,0
1194,1,40,21,0,0,0,0
1195,1,40,22,0,0,0,0
1196,1,40,23,0,0,0,0
1197,1,41,1,0,0,0,0
1198,1,41,2,0,0,0,0
1199,1,41,3,0,0,0,0
1200,1,41,4,0,0,0,0
1201,1,41,5,0,0,0,0
1202,1,41,6,0,0,0,0
1203,1,41,7,0,0,0,0
1204,1,41,8,0,0,0,0
1205,1,41,9,0,0,0,0
1206,1,41,10,0,0,0,0
1207,1,41,11,0,0,0,0
1208,1,41,12,0,0,0,0
1209,1,41,13,0,0,0,0
1210,1,41,14,0,0,0,0
1211,1,41,15,0,0,0,0
1212,1,41,16,0,0,0,0
1213,1,41,17,0,0,0,0
1214,1,41,18,0,0,0,0
1215,1,41,19,0,0,0,0
1216,1,41,20,0,0,0,0
1217,1,41,21,0,0,0,0
1218,1,41,22,0,0,0,0
1219,1,41,23,0,0,0,0
1220,1,41,24,0,0,0,0
1221,1,41,25,0,0,0,0
1222,1,41,26,0,0,0,0
1223,1,41,27,0,0,0,0
1224,1,41,28,0,0,0,0
1225,1,41,29,0,0,0,0
1226,1,41,30,0,0,0,0
1227,1,41,31,0,0,0,0
1228,1,41,32,0,0,0,0
1229,1,41,33,0,0,0,0
1230,1,41,34,0,0,0,0
1231,1,41,35,0,0,0,0
1232,1,41,36,0,0,0,0
1233,1,41,37,0,0,0,0
1234,1,41,38,0,0,0,0
1235,1,41,39,0,0,0,0
1236,1,41,40,0,0,0,0
1237,1,41,41,0,0,0,0
1238,1,41,42,0,0,0,0
1239,1,41,43,0,0,0,0
1240,1,41,44,0,0,0,0
1241,1,41,45,0,0,0,0
1242,1,41,46,0,0,0,0
1243,1,41,47,0,0,0,0
1244,1,41,48,0,0,0,0
1245,1,41,49,0,0,0,0
1246,1,41,50,0,0,0,0
1247,1,41,51,0,0,0,0
1248,1,41,52,0,0,0,0
1249,1,41,53,0,0,0,0
1250,1,41,54,0,0,0,0
1251,1,41,55,0,0,0,0
1252,1,41,56,0,0,0,0
1253,1,41,57,0,0,0,0
1254,1,42,1,0,0,0,0
1255,1,42,2,0,0,0,0
1256,1,42,3,0,0,0,0
1257,1,42,4,0,0,0,0
1258,1,42,5,0,0,0,0
1259,1,42,6,0,0,0,0
1260,1,42,7,0,0,0,0
1261,1,42,8,0,0,0,0
1262,1,42,9,0,0,0,0
1263,1,42,10,0,0,0,0
1264,1,42,11,0,0,0,0
1265,1,42,12,0,0,0,0
1266,1,42,13,0,0,0,0
1267,1,42,14,0,0,0,0
1268,1,42,15,0,0,0,0
1269,1,42,16,0,0,0,0
1270,1,42,17,0,0,0,0
1271,1,42,18,0,0,0,0
1272,1,42,19,0,0,0,0
1273,1,42,20,0,0,0,0
1274,1,42,21,0,0,0,0
1275,1,42,22,0,0,0,0
1276,1,42,23,0,0,0,0
1277,1,42,24,0,0,0,0
1278,1,42,25,0,0,0,0
1279,1,42,26,0,0,0,0
1280,1,42,27,0,0,0,0
1281,1,42,28,0,0,0,0
1282,1,42,29,0,0,0,0
1283,1,42,30,0,0,0,0
1284,1,42,31,0,0,0,0
1285,1,42,32,0,0,0,0
1286,1,42,33,0,0,0,0
1287,1,42,34,0,0,0,0
1288,1,42,35,0,0,0,0
1289,1,42,36,0,0,0,0
1290,1,42,37,0,0,0,0
1291,1,42,38,0,0,0,0
1292,1,43,1,0,0,0,0
1293,1,43,2,0,0,0,0
1294,1,43,3,0,0,0,0
1295,1,43,4,0,0,0,0
1296,1,43,5,0,0,0,0
1297,1,43,6,0,0,0,0
1298,1,43,7,0,0,0,0
1299,1,43,8,0,0,0,0
1300,1,43,9,0,0,0,0
1301,1,43,10,0,0,0,0
1302,1,43,11,0,0,0,0
1303,1,43,12,0,0,0,0
1304,1,43,13,0,0,0,0
1305,1,43,14,0,0,0,0
1306,1,43,15,0,0,0,0
1307,1,43,16,0,0,0,0
1308,1,43,17,0,0,0,0
1309,1,43,18,0,0,0,0
1310,1,43,19,0,0,0,0
1311,1,43,20,0,0,0,0
1312,1,43,21,0,0,0,0
1313,1,43,22,0,0,0,0
1314,1,43,23,0,0,0,0
1315,1,43,24,0,0,0,0
1316,1,43,25,0,0,0,0
1317,1,43,26,0,0,0,0
1318,1,43,27,0,0,0,0
1319,1,43,28,0,0,0,0
1320,1,43,29,0,0,0,0
1321,1,43,30,0,0,0,0
1322,1,43,31,0,0,0,0
1323,1,43,32,0,0,0,0
1324,1,43,33,0,0,0,0
1325,1,43,34,0,0,0,0
1326,1,44,1,0,0,0,0
1327,1,44,2,0,0,0,0
1328,1,44,3,0,0,0,0
1329,1,44,4,0,0,0,0
1330,1,44,5,0,0,0,0
1331,1,44,6,0,0,0,0
1332,1,44,7,0,0,0,0
1333,1,44,8,0,0,0,0
1334,1,44,9,0,0,0,0
1335,1,44,10,0,0,0,0
1336,1,44,11,0,0,0,0
1337,1,44,12,0,0,0,0
1338,1,44,13,0,0,0,0
1339,1,44,14,0,0,0,0
1340,1,44,15,0,0,0,0
1341,1,44,16,0,0,0,0
1342,1,44,17,0,0,0,0
1343,1,44,18,0,0,0,0
1344,1,44,19,0,0,0,0
1345,1,44,20,0,0,0,0
1346,1,44,21,0,0,0,0
1347,1,44,22,0,0,0,0
1348,1,44,23,0,0,0,0
1349,1,44,24,0,0,0,0
1350,1,44,25,0,0,0,0
1351,1,44,26,0,0,0,0
1352,1,44,27,0,0,0,0
1353,1,44,28,0,0,0,0
1354,1,44,29,0,0,0,0
1355,1,44,30,0,0,0,0
1356,1,44,31,0,0,0,0
1357,1,44,32,0,0,0,0
1358,1,44,33,0,0,0,0
1359,1,44,34,0,0,0,0
1360,1,45,1,0,0,0,0
1361,1,45,2,0,0,0,0
1362,1,45,3,0,0,0,0
1363,1,45,4,0,0,0,0
1364,1,45,5,0,0,0,0
1365,1,45,6,0,0,0,0
1366,1,45,7,0,0,0,0
1367,1,45,8,0,0,0,0
1368,1,45,9,0,0,0,0
1369,1,45,10,0,0,0,0
1370,1,45,11,0,0,0,0
1371,1,45,12,0,0,0,0
1372,1,45,13,0,0,0,0
1373,1,45,14,0,0,0,0
1374,1,45,15,0,0,0,0
1375,1,45,16,0,0,0,0
1376,1,45,17,0,0,0,0
1377,1,45,18,0,0,0,0
1378,1,45,19,0,0,0,0
1379,1,45,20,0,0,0,0
1380,1,45,21,0,0,0,0
1381,1,45,22,0,0,0,0
1382,1,45,23,0,0,0,0
1383,1,45,24,0,0,0,0
1384,1,45,25,0,0,0,0
1385,1,45,26,0,0,0,0
1386,1,45,27,0,0,0,0
1387,1,45,28,0,0,0,0
1388,1,46,1,0,0,0,0
1389,1,46,2,0,0,0,0
1390,1,46,3,0,0,0,0
1391,1,46,4,0,0,0,0
1392,1,46,5,0,0,0,0
1393,1,46,6,0,0,0,0
1394,1,46,7,0,0,0,0
1395,1,46,8,0,0,0,0
1396,1,46,9,0,0,0,0
1397,1,46,10,0,0,0,0
1398,1,46,11,0,0,0,0
1399,1,46,12,0,0,0,0
1400,1,46,13,0,0,0,0
1401,1,46,14,0,0,0,0
1402,1,46,15,0,0,0,0
1403,1,46,16,0,0,0,0
1404,1,46,17,0,0,0,0
1405,1,46,18,0,0,0,0
1406,1,46,19,0,0,0,0
1407,1,46,20,0,0,0,0
1408,1,46,21,0,0,0,0
1409,1,46,22,0,0,0,0
1410,1,46,23,0,0,0,0
1411,1,46,24,0,0,0,0
1412,1,46,25,0,0,0,0
1413,1,46,26,0,0,0,0
1414,1,46,27,0,0,0,0
1415,1,46,28,0,0,0,0
1416,1,46,29,0,0,0,0
1417,1,46,30,0,0,0,0
1418,1,46,31,0,0,0,0
1419,1,46,32,0,0,0,0
1420,1,46,33,0,0,0,0
1421,1,46,34,0,0,0,0
1422,1,47,1,0,0,0,0
1423,1,47,2,0,0,0,0
1424,1,47,3,0,0,0,0
1425,1,47,4,0,0,0,0
1426,1,47,5,0,0,0,0
1427,1,47,6,0,0,0,0
1428,1,47,7,0,0,0,0
1429,1,47,8,0,0,0,0
1430,1,47,9,0,0,0,0
1431,1,47,10,0,0,0,0
1432,1,47,11,0,0,0,0
1433,1,47,12,0,0,0,0
1434,1,47,13,0,0,0,0
1435,1,47,14,0,0,0,0
1436,1,47,15,0,0,0,0
1437,1,47,16,0,0,0,0
1438,1,47,17,0,0,0,0
1439,1,47,18,0,0,0,0
1440,1,47,19,0,0,0,0
1441,1,47,20,0,0,0,0
1442,1,47,21,0,0,0,0
1443,1,47,22,0,0,0,0
1444,1,47,23,0,0,0,0
1445,1,47,24,0,0,0,0
1446,1,47,25,0,0,0,0
1447,1,47,26,0,0,0,0
1448,1,47,27,0,0,0,0
1449,1,47,28,0,0,0,0
1450,1,47,29,0,0,0,0
1451,1,47,30,0,0,0,0
1452,1,47,31,0,0,0,0
1453,1,48,1,0,0,0,0
1454,1,48,2,0,0,0,0
1455,1,48,3,0,0,0,0
1456,1,48,4,0,0,0,0
1457,1,48,5,0,0,0,0
1458,1,48,6,0,0,0,0
1459,1,48,7,0,0,0,0
1460,1,48,8,0,0,0,0
1461,1,48,9,0,0,0,0
1462,1,48,10,0,0,0,0
1463,1,48,11,0,0,0,0
1464,1,48,12,0,0,0,0
1465,1,48,13,0,0,0,0
1466,1,48,14,0,0,0,0
1467,1,48,15,0,0,0,0
1468,1,48,16,0,0,0,0
1469,1,48,17,0,0,0,0
1470,1,48,18,0,0,0,0
1471,1,48,19,0,0,0,0
1472,1,48,20,0,0,0,0
1473,1,48,21,0,0,0,0
1474,1,48,22,0,0,0,0
1475,1,49,1,0,0,0,0
1476,1,49,2,0,0,0,0
1477,1,49,3,0,0,0,0
1478,1,49,4,0,0,0,0
1479,1,49,5,0,0,0,0
1480,1,49,6,0,0,0,0
1481,1,49,7,0,0,0,0
1482,1,49,8,0,0,0,0
1483,1,49,9,0,0,0,0
1484,1,49,10,0,0,0,0
1485,1,49,11,0,0,0,0
1486,1,49,12,0,0,0,0
1487,1,49,13,0,0,0,0
1488,1,49,14,0,0,0,0
1489,1,49,15,0,0,0,0
1490,1,49,16,0,0,0,0
1491,1,49,17,0,0,0,0
1492,1,49,18,0,0,0,0
1493,1,49,19,0,0,0,0
1494,1,49,20,0,0,0,0
1495,1,49,21,0,0,0,0
1496,1,49,22,0,0,0,0
1497,1,49,23,0,0,0,0
1498,1,49,24,0,0,0,0
1499,1,49,25,0,0,0,0
1500,1,49,26,0,0,0,0
1501,1,49,27,0,0,0,0
1502,1,49,28,0,0,0,0
1503,1,49,29,0,0,0,0
1504,1,49,30,0,0,0,0
1505,1,49,31,0,0,0,0
1506,1,49,32,0,0,0,0
1507,1,49,33,0,0,0,0
1508,1,50,1,0,0,0,0
1509,1,50,2,0,0,0,0
1510,1,50,3,0,0,0,0
1511,1,50,4,0,0,0,0
1512,1,50,5,0,0,0,0
1513,1,50,6,0,0,0,0
1514,1,50,7,0,0,0,0
1515,1,50,8,0,0,0,0
1516,1,50,9,0,0,0,0
1517,1,50,10,0,0,0,0
1518,1,50,11,0,0,0,0
1519,1,50,12,0,0,0,0
1520,1,50,13,0,0,0,0
1521,1,50,14,0,0,0,0
1522,1,50,15,0,0,0,0
1523,1,50,16,0,0,0,0
1524,1,50,17,0,0,0,0
1525,1,50,18,0,0,0,0
1526,1,50,19,0,0,0,0
1527,1,50,20,0,0,0,0
1528,1,50,21,0,0,0,0
1529,1,50,22,0,0,0,0
1530,1,50,23,0,0,0,0
1531,1,50,24,0,0,0,0
1532,1,50,25,0,0,0,0
1533,1,50,26,0,0,0,0
1534,2,1,1,0,0,0,0
1535,2,1,2,0,0,0,0
1536,2,1,3,0,0,0,0
1537,2,1,4,0,0,0,0
1538,2,1,5,0,0,0,0
1539,2,1,6,0,0,0,0
1540,2,1,7,0,0,0,0
1541,2,1,8,0,0,0,0
1542,2,1,9,0,0,0,0
1543,2,1,10,0,0,0,0
1544,2,1,11,0,0,0,0
1545,2,1,12,0,0,0,0
1546,2,1,13,0,0,0,0
1547,2,1,14,0,0,0,0
1548,2,1,15,0,0,0,0
1549,2,1,16,0,0,0,0
1550,2,1,17,0,0,0,0
1551,2,1,18,0,0,0,0
1552,2,1,19,0,0,0,0
1553,2,1,20,0,0,0,0
1554,2,1,21,0,0,0,0
1555,2,1,22,0,0,0,0
1556,2,2,1,0,0,0,0
1557,2,2,2,0,0,0,0
1558,2,2,3,0,0,0,0
1559,2,2,4,0,0,0,0
1560,2,2,5,0,0,0,0
1561,2,2,6,0,0,0,0
1562,2,2,7,0,0,0,0
1563,2,2,8,0,0,0,0
1564,2,2,9,0,0,0,0
1565,2,2,10,0,0,0,0
1566,2,2,11,0,0,0,0
1567,2,2,12,0,0,0,0
1568,2,2,13,0,0,0,0
1569,2,2,14,0,0,0,0
1570,2,2,15,0,0,0,0
1571,2,2,16,0,0,0,0
1572,2,2,17,0,0,0,0
1573,2,2,18,0,0,0,0
1574,2,2,19,0,0,0,0
1575,2,2,20,0,0,0,0
1576,2,2,21,0,0,0,0
1577,2,2,22,0,0,0,0
1578,2,2,23,0,0,0,0
1579,2,2,24,0,0,0,0
1580,2,2,25,0,0,0,0
1581,2,3,1,0,0,0,0
1582,2,3,2,0,0,0,0
1583,2,3,3,0,0,0,0
1584,2,3,4,0,0,0,0
1585,2,3,5,0,0,0,0
1586,2,3,6,0,0,0,0
1587,2,3,7,0,0,0,0
1588,2,3,8,0,0,0,0
1589,2,3,9,0,0,0,0
1590,2,3,10,0,0,0,0
1591,2,3,11,0,0,0,0
1592,2,3,12,0,0,0,0
1593,2,3,13,0,0,0,0
1594,2,3,14,0,0,0,0
1595,2,3,15,0,0,0,0
1596,2,3,16,0,0,0,0
1597,2,3,17,0,0,0,0
1598,2,3,18,0,0,0,0
1599,2,3,19,0,0,0,0
1600,2,3,20,0,0,0,0
1601,2,3,21,0,0,0,0
1602,2,3,22,0,0,0,0
1603,2,4,1,0,0,0,0
1604,2,4,2,0,0,0,0
1605,2,4,3,0,0,0,0
1606,2,4,4,0,0,0,0
1607,2,4,5,0,0,0,0
1608,2,4,6,0,0,0,0
1609,2,4,7,0,0,0,0
1610,2,4,8,0,0,0,0
1611,2,4,9,0,0,0,0
1612,2,4,10,0,0,0,0
1613,2,4,11,0,0,0,0
1614,2,4,12,0,0,0,0
1615,2,4,13,0,0,0,0
1616,2,4,14,0,0,0,0
1617,2,4,15,0,0,0,0
1618,2,4,16,0,0,0,0
1619,2,4,17,0,0,0,0
1620,2,4,18,0,0,0,0
1621,2,4,19,0,0,0,0
1622,2,4,20,0,0,0,0
1623,2,4,21,0,0,0,0
1624,2,4,22,0,0,0,0
1625,2,4,23,0,0,0,0
1626,2,4,24,0,0,0,0
1627,2,4,25,0,0,0,0
1628,2,4,26,0,0,0,0
1629,2,4,27,0,0,0,0
1630,2,4,28,0,0,0,0
1631,2,4,29,0,0,0,0
1632,2,4,30,0,0,0,0
1633,2,4,31,0,0,0,0
1634,2,5,1,0,0,0,0
1635,2,5,2,0,0,0,0
1636,2,5,3,0,0,0,0
1637,2,5,4,0,0,0,0
1638,2,5,5,0,0,0,0
1639,2,5,6,0,0,0,0
1640,2,5,7,0,0,0,0
1641,2,5,8,0,0,0,0
1642,2,5,9,0,0,0,0
1643,2,5,10,0,0,0,0
1644,2,5,11,0,0,0,0
1645,2,5,12,0,0,0,0
1646,2,5,13,0,0,0,0
1647,2,5,14,0,0,0,0
1648,2,5,15,0,0,0,0
1649,2,5,16,0,0,0,0
1650,2,5,17,0,0,0,0
1651,2,5,18,0,0,0,0
1652,2,5,19,0,0,0,0
1653,2,5,20,0,0,0,0
1654,2,5,21,0,0,0,0
1655,2,5,22,0,0,0,0
1656,2,5,23,0,0,0,0
1657,2,6,1,0,0,0,0
1658,2,6,2,0,0,0,0
1659,2,6,3,0,0,0,0
1660,2,6,4,0,0,0,0
1661,2,6,5,0,0,0,0
1662,2,6,6,0,0,0,0
1663,2,6,7,0,0,0,0
1664,2,6,8,0,0,0,0
1665,2,6,9,0,0,0,0
1666,2,6,10,0,0,0,0
1667,2,6,11,0,0,0,0
1668,2,6,12,0,0,0,0
1669,2,6,13,0,0,0,0
1670,2,6,14,0,0,0,0
1671,2,6,15,0,0,0,0
1672,2,6,16,0,0,0,0
1673,2,6,17,0,0,0,0
1674,2,6,18,0,0,0,0
1675,2,6,19,0,0,0,0
1676,2,6,20,0,0,0,0
1677,2,6,21,0,0,0,0
1678,2,6,22,0,0,0,0
1679,2,6,23,0,0,0,0
1680,2,6,24,0,0,0,0
1681,2,6,25,0,0,0,0
1682,2,6,26,0,0,0,0
1683,2,6,27,0,0,0,0
1684,2,6,28,0,0,0,0
1685,2,6,29,0,0,0,0
1686,2,6,30,0,0,0,0
1687,2,7,1,0,0,0,0
1688,2,7,2,0,0,0,0
1689,2,7,3,0,0,0,0
1690,2,7,4,0,0,0,0
1691,2,7,5,0,0,0,0
1692,2,7,6,0,0,0,0
1693,2,7,7,0,0,0,0
1694,2,7,8,0,0,0,0
1695,2,7,9,0,0,0,0
1696,2,7,10,0,0,0,0
1697,2,7,11,0,0,0,0
1698,2,7,12,0,0,0,0
1699,2,7,13,0,0,0,0
1700,2,7,14,0,0,0,0
1701,2,7,15,0,0,0,0
